,init_C,init_N,init_Li,feasibility,yield,std
82,0.0,1.263157894736842,0.631578947368421,False,0.05258490398723126,0.2589923732139292
83,0.0,1.263157894736842,0.9473684210526315,False,0.13786023026828964,0.23792394435906797
84,0.0,1.263157894736842,1.263157894736842,False,0.2137830669552745,0.23656265645964777
85,0.0,1.263157894736842,1.5789473684210527,False,0.27752880174054173,0.2535421918448093
86,0.0,1.263157894736842,1.894736842105263,False,0.3275229343242394,0.28250949639554207
87,0.0,1.263157894736842,2.2105263157894735,False,0.3637433374970911,0.3174336056339931
88,0.0,1.263157894736842,2.526315789473684,False,0.3875591611914162,0.3548068010678868
89,0.0,1.263157894736842,2.8421052631578947,False,0.4011902958191689,0.3929813955884435
90,0.0,1.263157894736842,3.1578947368421053,False,0.4070966946044443,0.4311643070683953
91,0.0,1.263157894736842,3.4736842105263155,False,0.40752016499348986,0.46886665733426086
92,0.0,1.263157894736842,3.789473684210526,False,0.40424901627092247,0.5057104195928905
93,0.0,1.263157894736842,4.105263157894736,False,0.3985703373599616,0.5413898606019283
94,0.0,1.263157894736842,4.421052631578947,False,0.3913340882602778,0.5756731135726514
95,0.0,1.263157894736842,4.7368421052631575,False,0.38306006941795623,0.6084028783667973
96,0.0,1.263157894736842,5.052631578947368,False,0.3740443891362464,0.6394886964148842
97,0.0,1.263157894736842,5.368421052631579,False,0.3644459573211325,0.6688933911726288
98,0.0,1.263157894736842,5.684210526315789,False,0.35434865949069705,0.6966177333824966
99,0.0,1.263157894736842,6.0,False,0.34380201850937775,0.7226864754167123
100,0.0,1.5789473684210527,0.0,False,-0.13636832070793137,0.32565575602387437
101,0.0,1.5789473684210527,0.3157894736842105,False,-0.03521565714590302,0.28154989367425454
102,0.0,1.5789473684210527,0.631578947368421,False,0.06405023164940093,0.24589959324722807
103,0.0,1.5789473684210527,0.9473684210526315,False,0.1564948962345012,0.2249084789349625
104,0.0,1.5789473684210527,1.263157894736842,False,0.23755940224706862,0.2230573566379623
105,0.0,1.5789473684210527,1.5789473684210527,False,0.3038672710789321,0.23879047674072124
106,0.0,1.5789473684210527,1.894736842105263,False,0.3538825749782655,0.26599874907846693
107,0.0,1.5789473684210527,2.2105263157894735,False,0.38813048604710687,0.2991419784386943
108,0.0,1.5789473684210527,2.526315789473684,False,0.40878676581841855,0.3351302940039886
109,0.0,1.5789473684210527,2.8421052631578947,False,0.41887234817924934,0.37251922293904466
110,0.0,1.5789473684210527,3.1578947368421053,False,0.421456994751761,0.41052025526848307
111,0.0,1.5789473684210527,3.4736842105263155,False,0.41913174384531793,0.4485346615612593
112,0.0,1.5789473684210527,3.789473684210526,False,0.4138020137216003,0.48604177967962053
113,0.0,1.5789473684210527,4.105263157894736,False,0.4067156189220489,0.5226082802721235
114,0.0,1.5789473684210527,4.421052631578947,False,0.3986043152879635,0.5579064893388992
115,0.0,1.5789473684210527,4.7368421052631575,False,0.3898472979378518,0.5917145831369236
116,0.0,1.5789473684210527,5.052631578947368,False,0.3806100600303184,0.6239018791229064
117,0.0,1.5789473684210527,5.368421052631579,False,0.3709449528883453,0.6544073474912828
118,0.0,1.5789473684210527,5.684210526315789,False,0.3608563599423418,0.6832176411611011
119,0.0,1.5789473684210527,6.0,False,0.35033885385660435,0.710348439908323
120,0.0,1.894736842105263,0.0,False,-0.1441181992423095,0.3140173871599047
121,0.0,1.894736842105263,0.3157894736842105,False,-0.03433756888587958,0.2706429911632574
122,0.0,1.894736842105263,0.631578947368421,False,0.07367359279775787,0.23572862862176422
123,0.0,1.894736842105263,0.9473684210526315,False,0.1737995361037168,0.21499047177322086
124,0.0,1.894736842105263,1.263157894736842,False,0.2602657635894996,0.2123484858408213
125,0.0,1.894736842105263,1.5789473684210527,False,0.32897803013430327,0.22619175617243395
126,0.0,1.894736842105263,1.894736842105263,False,0.37847946947341704,0.25097590932116737
127,0.0,1.894736842105263,2.2105263157894735,False,0.4100336140998717,0.28182938091165527
128,0.0,1.894736842105263,2.526315789473684,False,0.42685568862403755,0.3161097001216221
129,0.0,1.894736842105263,2.8421052631578947,False,0.43294521143991904,0.3525443703755838
130,0.0,1.894736842105263,3.1578947368421053,False,0.4320519570079071,0.39029724230898183
131,0.0,1.894736842105263,3.4736842105263155,False,0.42708847928665605,0.4286086895587339
132,0.0,1.894736842105263,3.789473684210526,False,0.41999717861628927,0.4667792741658849
133,0.0,1.894736842105263,4.105263157894736,False,0.4118985604103722,0.5042291985002799
134,0.0,1.894736842105263,4.421052631578947,False,0.4033355195680368,0.5405288174254778
135,0.0,1.894736842105263,4.7368421052631575,False,0.39450046585560283,0.5753926007865526
136,0.0,1.894736842105263,5.052631578947368,False,0.3854035585838176,0.6086531687880508
137,0.0,1.894736842105263,5.368421052631579,False,0.3759810686077776,0.6402293920277504
138,0.0,1.894736842105263,5.684210526315789,False,0.36615763833233794,0.6700966569199345
139,0.0,1.894736842105263,6.0,False,0.3558775544416046,0.6982632342036966
140,0.0,2.2105263157894735,0.0,False,-0.1554292571406526,0.30318435312597947
141,0.0,2.2105263157894735,0.3157894736842105,False,-0.037099795824044435,0.2605945969450495
142,0.0,2.2105263157894735,0.631578947368421,False,0.07985656822394205,0.2262882156180765
143,0.0,2.2105263157894735,0.9473684210526315,False,0.18803975295903275,0.2054417896832897
144,0.0,2.2105263157894735,1.263157894736842,False,0.280223115865625,0.20158849529778308
145,0.0,2.2105263157894735,1.5789473684210527,False,0.35135213148616895,0.21331456591272127
146,0.0,2.2105263157894735,1.894736842105263,False,0.39997469622374826,0.23566193091546644
147,0.0,2.2105263157894735,2.2105263157894735,False,0.42824585284831596,0.26431262436171366
148,0.0,2.2105263157894735,2.526315789473684,False,0.4406920690170546,0.29700923454415695
149,0.0,2.2105263157894735,2.8421052631578947,False,0.4425074214909914,0.3326366208883034
150,0.0,2.2105263157894735,3.1578947368421053,False,0.4381885794996716,0.3702916844137725
151,0.0,2.2105263157894735,3.4736842105263155,False,0.4309106639877154,0.40902766992789036
152,0.0,2.2105263157894735,3.789473684210526,False,0.4225418561858163,0.44794962547598915
153,0.0,2.2105263157894735,4.105263157894736,False,0.4139708684361256,0.4863290174154885
154,0.0,2.2105263157894735,4.421052631578947,False,0.40547913829290483,0.5236415740592808
155,0.0,2.2105263157894735,4.7368421052631575,False,0.397032696764283,0.559548754842129
156,0.0,2.2105263157894735,5.052631578947368,False,0.38847114027536733,0.5938564979000802
157,0.0,2.2105263157894735,5.368421052631579,False,0.37961420074387053,0.6264711919070045
158,0.0,2.2105263157894735,5.684210526315789,False,0.3703138234476073,0.6573619144755215
159,0.0,2.2105263157894735,6.0,False,0.36047396125656084,0.6865322588211143
160,0.0,2.526315789473684,0.0,False,-0.17095510437754857,0.2922428410960043
161,0.0,2.526315789473684,0.3157894736842105,False,-0.04456359886518069,0.25026634860018643
162,0.0,2.526315789473684,0.631578947368421,False,0.08120899502503054,0.21623793852054135
163,0.0,2.526315789473684,0.9473684210526315,False,0.19769521693973058,0.19477623687776152
164,0.0,2.526315789473684,1.263157894736842,False,0.2960163115844523,0.18927212462106222
165,0.0,2.526315789473684,1.5789473684210527,False,0.3697940148280878,0.1988308261401459
166,0.0,2.526315789473684,1.894736842105263,False,0.41734876695892265,0.21902386653542247
167,0.0,2.526315789473684,2.2105263157894735,False,0.44185579140085185,0.24584743835336484
168,0.0,2.526315789473684,2.526315789473684,False,0.4495012098582505,0.2773334907468786
169,0.0,2.526315789473684,2.8421052631578947,False,0.4469393915010089,0.31251327298918447
170,0.0,2.526315789473684,3.1578947368421053,False,0.4394624226956205,0.35038954227073776
171,0.0,2.526315789473684,3.4736842105263155,False,0.43040150228004137,0.3897945859395987
172,0.0,2.526315789473684,3.789473684210526,False,0.42140377109031846,0.42962589773678606
173,0.0,2.526315789473684,4.105263157894736,False,0.41300998868111627,0.46901667189298835
174,0.0,2.526315789473684,4.421052631578947,False,0.40517302866585947,0.5073684744931076
175,0.0,2.526315789473684,4.7368421052631575,False,0.3976054637852826,0.5443101389215766
176,0.0,2.526315789473684,5.052631578947368,False,0.38997392327704894,0.5796367906635732
177,0.0,2.526315789473684,5.368421052631579,False,0.3819914205961563,0.6132529752231242
178,0.0,2.526315789473684,5.684210526315789,False,0.3734514563870608,0.6451277617395547
179,0.0,2.526315789473684,6.0,False,0.36423219826110564,0.6752633155077145
180,0.0,2.8421052631578947,0.0,False,-0.19078164052887914,0.28054752072628936
181,0.0,2.8421052631578947,0.3157894736842105,False,-0.05715422451259311,0.23897990563896593
182,0.0,2.8421052631578947,0.631578947368421,False,0.07705536346192865,0.20505062194861615
183,0.0,2.8421052631578947,0.9473684210526315,False,0.2020520938164445,0.18278876358156254
184,0.0,2.8421052631578947,1.263157894736842,False,0.30709457023550435,0.17545509123835848
185,0.0,2.8421052631578947,1.5789473684210527,False,0.383935868732296,0.18281595583978505
186,0.0,2.8421052631578947,1.894736842105263,False,0.4302905248409088,0.20098698723238007
187,0.0,2.8421052631578947,2.2105263157894735,False,0.4505352464386432,0.2262220979923115
188,0.0,2.8421052631578947,2.526315789473684,False,0.4529954681730448,0.2568653996771197
189,0.0,2.8421052631578947,2.8421052631578947,False,0.4460933625908421,0.29205858981357086
190,0.0,2.8421052631578947,3.1578947368421053,False,0.4359117749243344,0.33059546716140137
191,0.0,2.8421052631578947,3.4736842105263155,False,0.425762867837463,0.37099942494728966
192,0.0,2.8421052631578947,3.789473684210526,False,0.4168901847354576,0.4119412073504319
193,0.0,2.8421052631578947,4.105263157894736,False,0.40936823766096175,0.4524395651084767
194,0.0,2.8421052631578947,4.421052631578947,False,0.4027688487464314,0.4918566197129273
195,0.0,2.8421052631578947,4.7368421052631575,False,0.3965417039183965,0.5298179809895928
196,0.0,2.8421052631578947,5.052631578947368,False,0.39019241700882557,0.5661280567965706
197,0.0,2.8421052631578947,5.368421052631579,False,0.38334677784235716,0.6007015646390776
198,0.0,2.8421052631578947,5.684210526315789,False,0.37575979284987415,0.633513976644043
199,0.0,2.8421052631578947,6.0,False,0.3673012974981198,0.6645690359617591
200,0.0,3.1578947368421053,0.0,False,-0.21421977720409036,0.26766155862967467
201,0.0,3.1578947368421053,0.3157894736842105,False,-0.07440527676391717,0.22628257219577114
202,0.0,3.1578947368421053,0.631578947368421,False,0.06769727824668514,0.19250083409771834
203,0.0,3.1578947368421053,0.9473684210526315,False,0.2014366977264217,0.16984977623024933
204,0.0,3.1578947368421053,1.263157894736842,False,0.31396497104647647,0.16111997451157306
205,0.0,3.1578947368421053,1.5789473684210527,False,0.394387191638752,0.1662878922840025
206,0.0,3.1578947368421053,1.894736842105263,False,0.43931388360807944,0.18210482710093184
207,0.0,3.1578947368421053,2.2105263157894735,False,0.4546551329932953,0.20555868208417918
208,0.0,3.1578947368421053,2.526315789473684,False,0.45152689274842217,0.23559951541960966
209,0.0,3.1578947368421053,2.8421052631578947,False,0.44042891459428457,0.27134053828533883
210,0.0,3.1578947368421053,3.1578947368421053,False,0.42813152713197056,0.3110720252857834
211,0.0,3.1578947368421053,3.4736842105263155,False,0.41767406935142226,0.3528486505720041
212,0.0,3.1578947368421053,3.789473684210526,False,0.40969248906884737,0.3951029923379807
213,0.0,3.1578947368421053,4.105263157894736,False,0.40369175544532965,0.436787513590553
214,0.0,3.1578947368421053,4.421052631578947,False,0.3988349352880842,0.47727555578443387
215,0.0,3.1578947368421053,4.7368421052631575,False,0.39432013850668923,0.5162251431010894
216,0.0,3.1578947368421053,5.052631578947368,False,0.389517208020254,0.5534708088737801
217,0.0,3.1578947368421053,5.368421052631579,False,0.38399118785677455,0.5889481524079263
218,0.0,3.1578947368421053,5.684210526315789,False,0.37748133535037454,0.6226439072013891
219,0.0,3.1578947368421053,6.0,False,0.3698669877268381,0.654565279455925
220,0.0,3.4736842105263155,0.0,False,-0.23973764303413247,0.25338403473484394
221,0.0,3.4736842105263155,0.3157894736842105,False,-0.09489482095383295,0.21189755130639415
222,0.0,3.4736842105263155,0.631578947368421,False,0.05436963344678247,0.17835362521471762
223,0.0,3.4736842105263155,0.9473684210526315,False,0.19697575574413762,0.1561535516764801
224,0.0,3.4736842105263155,1.263157894736842,False,0.3178007954580604,0.14707595152029268
225,0.0,3.4736842105263155,1.5789473684210527,False,0.40231935237368965,0.15017204343883295
226,0.0,3.4736842105263155,1.894736842105263,False,0.4454334659914245,0.1629185693465912
227,0.0,3.4736842105263155,2.2105263157894735,False,0.455114807298437,0.18408183792875923
228,0.0,3.4736842105263155,2.526315789473684,False,0.44604921285076227,0.2137723573521547
229,0.0,3.4736842105263155,2.8421052631578947,False,0.4310368627865042,0.2507212667665301
230,0.0,3.4736842105263155,3.1578947368421053,False,0.41730013371947994,0.2922238255722861
231,0.0,3.4736842105263155,3.4736842105263155,False,0.4072979510755417,0.33570473367749215
232,0.0,3.4736842105263155,3.789473684210526,False,0.4008718158085953,0.37940423625325925
233,0.0,3.4736842105263155,4.105263157894736,False,0.39689426533138494,0.4222920450599172
234,0.0,3.4736842105263155,4.421052631578947,False,0.3941262898762279,0.46381349002727756
235,0.0,3.4736842105263155,4.7368421052631575,False,0.3915465369908997,0.5036925977276565
236,0.0,3.4736842105263155,5.052631578947368,False,0.38842388634739233,0.5418095017502057
237,0.0,3.4736842105263155,5.368421052631579,False,0.3842917220795625,0.5781264947930632
238,0.0,3.4736842105263155,5.684210526315789,False,0.3788953146211007,0.6126430680217321
239,0.0,3.4736842105263155,6.0,False,0.37213882408996213,0.6453698801112153
240,0.0,3.789473684210526,0.0,False,-0.26504278886550914,0.23788565111986978
241,0.0,3.789473684210526,0.3157894736842105,False,-0.11629150682319533,0.19600035811760386
242,0.0,3.789473684210526,0.631578947368421,False,0.03914189077219277,0.16261195830493635
243,0.0,3.789473684210526,0.9473684210526315,False,0.19025485103088613,0.14152279291301129
244,0.0,3.789473684210526,1.263157894736842,False,0.3197764688434628,0.13318654464831245
245,0.0,3.789473684210526,1.5789473684210527,False,0.40863660919003664,0.13456638937110357
246,0.0,3.789473684210526,1.894736842105263,False,0.44944720639697344,0.14378442357694426
247,0.0,3.789473684210526,2.2105263157894735,False,0.4528945874472745,0.1623852453131694
248,0.0,3.789473684210526,2.526315789473684,False,0.43789178709617094,0.19223834095745582
249,0.0,3.789473684210526,2.8421052631578947,False,0.4195153631130859,0.23110650903194602
250,0.0,3.789473684210526,3.1578947368421053,False,0.4050816408425426,0.274796133953795
251,0.0,3.789473684210526,3.4736842105263155,False,0.39618597998133787,0.3201035228471896
252,0.0,3.789473684210526,3.789473684210526,False,0.3917689992615676,0.3652144181864425
253,0.0,3.789473684210526,4.105263157894736,False,0.39007773318396843,0.40921483355650196
254,0.0,3.789473684210526,4.421052631578947,False,0.38951892357471873,0.451669646182354
255,0.0,3.789473684210526,4.7368421052631575,False,0.38890172534805334,0.49238562688591253
256,0.0,3.789473684210526,5.052631578947368,False,0.3874330553683478,0.5312910243777985
257,0.0,3.789473684210526,5.368421052631579,False,0.3846414291412321,0.5683723665996867
258,0.0,3.789473684210526,5.684210526315789,False,0.3802952004940794,0.6036387761782391
259,0.0,3.789473684210526,6.0,False,0.3743335729221986,0.6371021226353443
260,0.0,4.105263157894736,0.0,False,-0.28736103994727635,0.2217600917629867
261,0.0,4.105263157894736,0.3157894736842105,False,-0.1355254322374524,0.17961517663850673
262,0.0,4.105263157894736,0.631578947368421,False,0.024943308945582388,0.14647058272166077
263,0.0,4.105263157894736,0.9473684210526315,False,0.18332061231767938,0.12675477861654616
264,0.0,4.105263157894736,1.263157894736842,False,0.3206358524674737,0.11976015146831874
265,0.0,4.105263157894736,1.5789473684210527,False,0.4131441534686555,0.12004041753384884
266,0.0,4.105263157894736,1.894736842105263,False,0.4511485717574697,0.1261469373880848
267,0.0,4.105263157894736,2.2105263157894735,False,0.4485342307537934,0.1425377591810359
268,0.0,4.105263157894736,2.526315789473684,False,0.42842449324479936,0.1730959888366554
269,0.0,4.105263157894736,2.8421052631578947,False,0.4077083738432199,0.2141095757128752
270,0.0,4.105263157894736,3.1578947368421053,False,0.3933951643170692,0.25983553321813196
271,0.0,4.105263157894736,3.4736842105263155,False,0.386078433662,0.30668270304407697
272,0.0,4.105263157894736,3.789473684210526,False,0.3838411544301721,0.3529292781630222
273,0.0,4.105263157894736,4.105263157894736,False,0.3844053291581373,0.3978218410975393
274,0.0,4.105263157894736,4.421052631578947,False,0.3859144941846031,0.44104418333538353
275,0.0,4.105263157894736,4.7368421052631575,False,0.3870715436665346,0.4824716919799798
276,0.0,4.105263157894736,5.052631578947368,False,0.3870595422918859,0.5220656487579234
277,0.0,4.105263157894736,5.368421052631579,False,0.3854227730969928,0.5598251057893835
278,0.0,4.105263157894736,5.684210526315789,False,0.3819624881410304,0.5957612707243376
279,0.0,4.105263157894736,6.0,False,0.37665645834496786,0.6298831738111216
280,0.0,4.421052631578947,0.0,False,-0.3039942945267864,0.20569429645609708
281,0.0,4.421052631578947,0.3157894736842105,False,-0.14937719718568054,0.16440694760596916
282,0.0,4.421052631578947,0.631578947368421,False,0.015262812056572983,0.13289224260899124
283,0.0,4.421052631578947,0.9473684210526315,False,0.17881759202015424,0.11532698967176072
284,0.0,4.421052631578947,1.263157894736842,False,0.32082961874213467,0.10987438824430075
285,0.0,4.421052631578947,1.5789473684210527,False,0.41450467616534326,0.10975499069366183
286,0.0,4.421052631578947,1.894736842105263,False,0.4492845977926301,0.11395271615263872
287,0.0,4.421052631578947,2.2105263157894735,False,0.4420246595235575,0.1287100529511954
288,0.0,4.421052631578947,2.526315789473684,False,0.41882066542880025,0.15947607972870956
289,0.0,4.421052631578947,2.8421052631578947,False,0.39739061413073085,0.20156986122520676
290,0.0,4.421052631578947,3.1578947368421053,False,0.3841001748410191,0.24833103023486713
291,0.0,4.421052631578947,3.4736842105263155,False,0.37863688102462945,0.2959894643523089
292,0.0,4.421052631578947,3.789473684210526,False,0.37845404330888766,0.34288594134935135
293,0.0,4.421052631578947,4.105263157894736,False,0.3809482669035269,0.3883532915429736
294,0.0,4.421052631578947,4.421052631578947,False,0.38413041617736265,0.43213230370333944
295,0.0,4.421052631578947,4.7368421052631575,False,0.38666911895181943,0.4741233092484615
296,0.0,4.421052631578947,5.052631578947368,False,0.3877577842077802,0.5142917959484478
297,0.0,4.421052631578947,5.368421052631579,False,0.3869693561367704,0.5526316387484812
298,0.0,4.421052631578947,5.684210526315789,False,0.3841398812362673,0.5891463093085293
299,0.0,4.421052631578947,6.0,False,0.37928236216489175,0.6238373415031465
300,0.0,4.7368421052631575,0.0,False,-0.31304603029176015,0.1897663667400274
301,0.0,4.7368421052631575,0.3157894736842105,False,-0.155640030640269,0.15114883988917913
302,0.0,4.7368421052631575,0.631578947368421,False,0.012718416371187757,0.12422376055066102
303,0.0,4.7368421052631575,0.9473684210526315,False,0.1791428787362861,0.11075916545353148
304,0.0,4.7368421052631575,1.263157894736842,False,0.321196038947992,0.10698529174231051
305,0.0,4.7368421052631575,1.5789473684210527,False,0.41208171681466865,0.10694287352017917
306,0.0,4.7368421052631575,1.894736842105263,False,0.4432150188929391,0.11043352757550227
307,0.0,4.7368421052631575,2.2105263157894735,False,0.4335790576865879,0.12378194237310512
308,0.0,4.7368421052631575,2.526315789473684,False,0.4101338921017774,0.15304001913679727
309,0.0,4.7368421052631575,2.8421052631578947,False,0.39003882294870085,0.19423668289474716
310,0.0,4.7368421052631575,3.1578947368421053,False,0.3787043711838969,0.2406547500764199
311,0.0,4.7368421052631575,3.4736842105263155,False,0.3751859943106677,0.28827553599916184
312,0.0,4.7368421052631575,3.789473684210526,False,0.37668189808100205,0.33530199441786
313,0.0,4.7368421052631575,4.105263157894736,False,0.3805397627885778,0.3810156573702224
314,0.0,4.7368421052631575,4.421052631578947,False,0.3847964715555694,0.425132512024226
315,0.0,4.7368421052631575,4.7368421052631575,False,0.3881627186187524,0.46752876887086636
316,0.0,4.7368421052631575,5.052631578947368,False,0.3898717954858366,0.508144709644357
317,0.0,4.7368421052631575,5.368421052631579,False,0.38953129196442404,0.5469522439360999
318,0.0,4.7368421052631575,5.684210526315789,False,0.3870073256253477,0.5839384136755736
319,0.0,4.7368421052631575,6.0,False,0.38233921697383444,0.6190934831108375
320,0.0,5.052631578947368,0.0,False,-0.31381686841806733,0.17318552469393098
321,0.0,5.052631578947368,0.3157894736842105,False,-0.15400939147458104,0.1382339834685891
322,0.0,5.052631578947368,0.631578947368421,False,0.017448770059251828,0.11837886588577337
323,0.0,5.052631578947368,0.9473684210526315,False,0.18487753137238094,0.11068421125510365
324,0.0,5.052631578947368,1.263157894736842,False,0.32336232277129007,0.10868538377719453
325,0.0,5.052631578947368,1.5789473684210527,False,0.40811619017102174,0.10879619101981215
326,0.0,5.052631578947368,1.894736842105263,False,0.43482784415272135,0.11211609294959782
327,0.0,5.052631578947368,2.2105263157894735,False,0.4245902802071093,0.12437506043266545
328,0.0,5.052631578947368,2.526315789473684,False,0.40356928718430396,0.15153351913741078
329,0.0,5.052631578947368,2.8421052631578947,False,0.38678165052101576,0.1909871597715656
